date,time,sym,bid,ask,bsiz,asiz,n,v,prc
2021-09-06,990,CLV1,68.89,68.89,9,33,0,0,
2021-09-06,1020,CLV1,68.88,68.88,7,10,,,
2021-09-06,-360,HOV1,2.1546,2.1599,1,2,0,0,
2021-09-06,-330,HOV1,2.15,2.1508,1,3,39,50,2.156312
2021-09-06,-300,HOV1,2.1494,2.1502,1,1,24,30,2.1506
2021-09-06,-270,HOV1,2.1494,2.1501,1,1,4,4,2.1501
2021-09-06,-240,HOV1,2.1429,2.1445,1,2,57,70,2.14699571429
2021-09-06,-210,HOV1,2.1413,2.1421,2,1,68,110,2.14152818182
2021-09-06,-180,HOV1,2.1402,2.1412,6,3,23,35,2.14095428571
2021-09-06,-150,HOV1,2.1382,2.1393,1,3,96,131,2.13915267176
2021-09-06,-120,HOV1,2.1366,2.1377,1,2,10,12,2.13863333333
2021-09-06,-90,HOV1,2.1387,2.1395,1,1,14,14,2.13715714286
2021-09-06,-60,HOV1,2.135,2.1359,1,1,125,206,2.13155242718
2021-09-06,-30,HOV1,2.1341,2.1355,1,1,10,12,2.1355
2021-09-06,0,HOV1,2.1346,2.1364,1,2,1,1,2.136
2021-09-06,30,HOV1,2.1353,2.1367,5,2,5,6,2.13646666667
2021-09-06,60,HOV1,2.135,2.1361,3,2,6,8,2.1360875
2021-09-06,90,HOV1,2.1334,2.135,1,3,5,5,2.13506
2021-09-06,120,HOV1,2.1285,2.1299,1,3,16,16,2.130575
2021-09-06,150,HOV1,2.1308,2.1318,3,2,38,51,2.13065686275
2021-09-06,180,HOV1,2.1312,2.1318,1,1,15,17,2.13168823529
2021-09-06,210,HOV1,2.1304,2.131,2,4,98,121,2.12966033058
2021-09-06,240,HOV1,2.1364,2.137,3,2,40,45,2.13358666667
2021-09-06,270,HOV1,2.1369,2.1374,1,3,79,101,2.13724851485
2021-09-06,300,HOV1,2.1412,2.1417,1,3,111,127,2.13793464567
2021-09-06,330,HOV1,2.1338,2.1342,1,3,57,66,2.13612878788
2021-09-06,360,HOV1,2.1401,2.1407,1,4,45,57,2.13753684211
2021-09-06,390,HOV1,2.1408,2.1413,2,1,49,60,2.14106333333
2021-09-06,420,HOV1,2.1421,2.1426,1,2,44,59,2.14065084746
2021-09-06,450,HOV1,2.1421,2.1426,2,2,31,37,2.14216756757
2021-09-06,480,HOV1,2.1467,2.1474,2,2,89,99,2.14623737374
2021-09-06,510,HOV1,2.1463,2.1467,3,1,143,203,2.14671133005
2021-09-06,540,HOV1,2.1469,2.1473,1,1,135,167,2.14648143713
2021-09-06,570,HOV1,2.1522,2.1527,2,2,255,307,2.15210228013
2021-09-06,600,HOV1,2.1521,2.1527,2,4,396,488,2.15196885246
2021-09-06,630,HOV1,2.155,2.1552,1,2,241,310,2.15519516129
2021-09-06,660,HOV1,2.1485,2.149,7,1,267,307,2.15168957655
2021-09-06,690,HOV1,2.1399,2.1407,2,3,408,521,2.14262245681
2021-09-06,720,HOV1,2.1398,2.1402,1,1,207,245,2.13981632653
2021-09-06,750,HOV1,2.1364,2.137,3,5,246,316,2.13888639241
2021-09-06,780,HOV1,2.1414,2.1434,1,1,105,127,2.13806692913
2021-09-06,810,HOV1,2.137,2.1419,3,3,0,0,
2021-09-06,840,HOV1,2.1353,2.149,2,1,0,0,
2021-09-06,870,HOV1,2.1353,2.149,12,1,0,0,
2021-09-06,900,HOV1,2.1353,2.149,17,1,0,0,
2021-09-06,930,HOV1,2.1353,2.149,12,1,0,0,
2021-09-06,960,HOV1,2.1353,2.149,13,1,0,0,
2021-09-06,990,HOV1,2.1353,2.149,2,1,0,0,
2021-09-06,1020,HOV1,2.1353,2.149,2,1,,,
2021-09-06,-360,RBV1,2.155,2.1582,16,1,1,6,2.155
2021-09-06,-330,RBV1,2.1408,2.1432,1,2,64,88,2.15027159091
2021-09-06,-300,RBV1,2.141,2.1426,2,1,9,9,2.14174444444
2021-09-06,-270,RBV1,2.1411,2.1426,1,2,5,5,2.14196
2021-09-06,-240,RBV1,2.1347,2.1358,1,1,49,86,2.13717209302
2021-09-06,-210,RBV1,2.1316,2.1328,1,1,57,68,2.13299852941
2021-09-06,-180,RBV1,2.1313,2.1324,2,3,8,11,2.13111818182
2021-09-06,-150,RBV1,2.1297,2.1313,2,1,79,107,2.12833551402
2021-09-06,-120,RBV1,2.1276,2.1293,1,5,10,14,2.13017142857
2021-09-06,-90,RBV1,2.1288,2.1307,5,1,5,8,2.127475
2021-09-06,-60,RBV1,2.1267,2.1288,4,1,52,93,2.12453870968
2021-09-06,-30,RBV1,2.1264,2.1283,4,2,9,13,2.12806153846
2021-09-06,0,RBV1,2.1276,2.1288,1,3,7,7,2.12788571429
2021-09-06,30,RBV1,2.1279,2.1293,3,1,1,1,2.1292
2021-09-06,60,RBV1,2.1279,2.1293,1,5,3,3,2.12943333333
2021-09-06,90,RBV1,2.126,2.1279,4,3,4,10,2.12808
2021-09-06,120,RBV1,2.1215,2.1229,1,4,18,20,2.12413
2021-09-06,150,RBV1,2.1269,2.1281,1,3,43,54,2.12504074074
2021-09-06,180,RBV1,2.1279,2.1288,2,1,16,19,2.12915789474
2021-09-06,210,RBV1,2.1264,2.1276,2,1,70,74,2.12786486486
2021-09-06,240,RBV1,2.1329,2.1343,1,1,42,57,2.13027894737
2021-09-06,270,RBV1,2.139,2.14,3,2,170,220,2.13670318182
2021-09-06,300,RBV1,2.1421,2.1428,1,1,59,78,2.14226923077
2021-09-06,330,RBV1,2.1357,2.1366,2,1,41,43,2.1395744186
2021-09-06,360,RBV1,2.1405,2.1417,2,4,34,39,2.13909487179
2021-09-06,390,RBV1,2.1428,2.1438,1,4,22,25,2.142528
2021-09-06,420,RBV1,2.1448,2.1458,4,1,36,40,2.14299
2021-09-06,450,RBV1,2.1454,2.1463,1,1,36,37,2.14483243243
2021-09-06,480,RBV1,2.1488,2.1493,1,2,51,79,2.14902278481
2021-09-06,510,RBV1,2.1482,2.1496,3,3,188,233,2.14947296137
2021-09-06,540,RBV1,2.1494,2.1513,1,1,47,53,2.15029056604
2021-09-06,570,RBV1,2.1543,2.1553,1,1,152,196,2.15633571429
2021-09-06,600,RBV1,2.1568,2.1583,2,2,115,137,2.15761751825
2021-09-06,630,RBV1,2.1604,2.1611,2,4,147,182,2.15970549451
2021-09-06,660,RBV1,2.155,2.1559,2,1,92,113,2.15788495575
2021-09-06,690,RBV1,2.1461,2.1466,5,1,234,311,2.14860578778
2021-09-06,720,RBV1,2.1475,2.1484,1,6,265,403,2.14666823821
2021-09-06,750,RBV1,2.1422,2.1429,1,1,194,240,2.146285
2021-09-06,780,RBV1,2.147,2.1488,2,2,140,203,2.14438866995
2021-09-06,810,RBV1,2.1401,2.15,1,1,0,0,
2021-09-06,840,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,870,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,900,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,930,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,960,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,990,RBV1,2.14,2.15,2,1,0,0,
2021-09-06,1020,RBV1,2.14,2.15,2,1,,,
2021-09-07,-360,CLV1,68.87,68.88,1,1,2,16,68.879375
2021-09-07,-330,CLV1,68.78,68.79,5,6,501,906,68.8334768212
2021-09-07,-300,CLV1,68.72,68.73,8,8,365,796,68.7526758794
2021-09-07,-270,CLV1,68.81,68.83,12,20,342,730,68.7553972603
2021-09-07,-240,CLV1,68.79,68.8,7,80,255,459,68.8066013072
2021-09-07,-210,CLV1,68.91,68.92,16,13,1021,2471,68.8792432214
2021-09-07,-180,CLV1,68.9,68.91,8,11,261,551,68.9193647913
2021-09-07,-150,CLV1,68.89,68.9,11,41,877,1746,68.9065750286
2021-09-07,-120,CLV1,69.04,69.05,4,9,903,2361,69.0261160525
2021-09-07,-90,CLV1,69.07,69.08,17,2,1061,2135,69.1116627635
2021-09-07,-60,CLV1,69.09,69.1,1,13,488,1001,69.0892507493
2021-09-07,-30,CLV1,69.17,69.18,11,10,722,1420,69.1286478873
2021-09-07,0,CLV1,69.2,69.21,11,19,519,969,69.1771413829
2021-09-07,30,CLV1,69.17,69.18,13,14,355,785,69.1615796178
2021-09-07,60,CLV1,69.13,69.14,23,11,472,961,69.186024974
2021-09-07,90,CLV1,69.05,69.06,15,17,530,1133,69.1033274492
2021-09-07,120,CLV1,69.41,69.42,8,20,2169,4896,69.2550306373
2021-09-07,150,CLV1,69.27,69.28,10,6,873,1760,69.3480852273
2021-09-07,180,CLV1,69.18,69.19,23,1,1533,3283,69.2044867499
2021-09-07,210,CLV1,68.95,68.96,22,3,2678,5555,68.9754833483
2021-09-07,240,CLV1,69.07,69.08,25,1,1590,3116,69.0117682927
2021-09-07,270,CLV1,68.99,69,3,27,4053,8426,68.9509874199
2021-09-07,300,CLV1,69.1,69.11,6,11,2789,5619,69.0434472326
2021-09-07,330,CLV1,69.07,69.08,5,21,2937,6277,69.0523689661
2021-09-07,360,CLV1,68.73,68.74,12,6,2849,6038,68.8283272607
2021-09-07,390,CLV1,68.46,68.47,19,7,5069,11814,68.4216649738
2021-09-07,420,CLV1,68.38,68.39,9,24,2760,5541,68.4897347049
2021-09-07,450,CLV1,68.41,68.42,9,15,1879,3812,68.4666789087
2021-09-07,480,CLV1,68.41,68.42,13,10,1892,4018,68.4618740667
2021-09-07,510,CLV1,68.06,68.07,13,46,10088,23134,67.9355455174
2021-09-07,540,CLV1,68.25,68.26,7,11,5465,12613,68.2282383255
2021-09-07,570,CLV1,68.15,68.16,10,14,8335,18454,68.0746938333
2021-09-07,600,CLV1,68.66,68.67,18,7,10294,24125,68.5924111917
2021-09-07,630,CLV1,68.55,68.56,9,13,6931,15379,68.6329065609
2021-09-07,660,CLV1,68.16,68.17,5,21,7849,18503,68.2929860023
2021-09-07,690,CLV1,68.4,68.41,3,14,6294,13538,68.2906551928
2021-09-07,720,CLV1,68.06,68.07,23,6,3957,9060,68.3090684327
2021-09-07,750,CLV1,68.13,68.14,19,7,3125,7345,68.1684111641
2021-09-07,780,CLV1,68.05,68.06,18,15,6606,16910,68.080898285
2021-09-07,810,CLV1,68.2,68.21,18,9,2875,6981,68.097010457
2021-09-07,840,CLV1,68.24,68.25,30,1,2732,6438,68.2137837838
2021-09-07,870,CLV1,68.4,68.41,24,10,6744,15772,68.2644179559
2021-09-07,900,CLV1,68.38,68.39,19,15,2842,6176,68.3841013601
2021-09-07,930,CLV1,68.36,68.37,19,26,676,1649,68.360970285
2021-09-07,960,CLV1,68.33,68.34,11,20,665,1466,68.3823465211
2021-09-07,990,CLV1,68.38,68.39,10,17,303,714,68.3626470588
2021-09-07,1020,CLV1,68.38,68.39,5,8,,,
2021-09-07,-360,HOV1,2.1401,2.1445,1,1,1,2,2.1406
2021-09-07,-330,HOV1,2.14,2.1423,3,2,95,141,2.14258085106
2021-09-07,-300,HOV1,2.1367,2.1386,1,2,61,97,2.13937731959
2021-09-07,-270,HOV1,2.1419,2.142,7,1,41,56,2.14065178571
2021-09-07,-240,HOV1,2.1401,2.1413,1,4,34,53,2.14173773585
2021-09-07,-210,HOV1,2.144,2.1451,1,3,33,48,2.14385208333
2021-09-07,-180,HOV1,2.1427,2.1441,2,3,13,15,2.14428666667
2021-09-07,-150,HOV1,2.1424,2.1431,1,2,20,24,2.14316666667
2021-09-07,-120,HOV1,2.1464,2.1475,2,1,17,20,2.14656
2021-09-07,-90,HOV1,2.1488,2.1494,4,1,24,35,2.14948
2021-09-07,-60,HOV1,2.149,2.15,3,2,18,20,2.14922
2021-09-07,-30,HOV1,2.1517,2.1524,1,1,8,9,2.15101111111
2021-09-07,0,HOV1,2.1506,2.1513,2,1,16,22,2.15085454545
2021-09-07,30,HOV1,2.1494,2.15,2,6,42,56,2.14971607143
2021-09-07,60,HOV1,2.1485,2.1489,1,1,32,41,2.15081219512
2021-09-07,90,HOV1,2.1462,2.1472,1,3,24,29,2.14840344828
2021-09-07,120,HOV1,2.1559,2.1569,1,1,40,48,2.15230208333
2021-09-07,150,HOV1,2.1509,2.1516,2,2,30,35,2.15376
2021-09-07,180,HOV1,2.1483,2.1488,1,1,47,62,2.14817419355
2021-09-07,210,HOV1,2.1417,2.1423,2,1,210,257,2.14331906615
2021-09-07,240,HOV1,2.1448,2.1454,5,2,119,133,2.14288270677
2021-09-07,270,HOV1,2.1442,2.1447,1,1,155,190,2.14228947368
2021-09-07,300,HOV1,2.1453,2.1457,3,1,365,483,2.14486335404
2021-09-07,330,HOV1,2.1449,2.1455,3,6,161,175,2.14423257143
2021-09-07,360,HOV1,2.1377,2.1381,2,5,97,105,2.13960095238
2021-09-07,390,HOV1,2.13,2.1305,2,3,299,431,2.12934593968
2021-09-07,420,HOV1,2.1282,2.1288,3,2,123,144,2.13114097222
2021-09-07,450,HOV1,2.1299,2.1303,3,1,114,139,2.13082374101
2021-09-07,480,HOV1,2.1297,2.1301,1,1,210,235,2.13106212766
2021-09-07,510,HOV1,2.123,2.1234,1,2,775,942,2.11832781316
2021-09-07,540,HOV1,2.1274,2.1279,1,1,673,805,2.1279826087
2021-09-07,570,HOV1,2.1214,2.1219,2,1,1153,1415,2.12128176678
2021-09-07,600,HOV1,2.1348,2.1352,1,1,1279,1536,2.1334328776
2021-09-07,630,HOV1,2.1337,2.1342,1,4,912,1105,2.13520497738
2021-09-07,660,HOV1,2.1255,2.1259,2,2,1250,1602,2.12847515605
2021-09-07,690,HOV1,2.1306,2.1312,4,3,726,870,2.12844390805
2021-09-07,720,HOV1,2.1214,2.1218,1,1,602,740,2.12894689189
2021-09-07,750,HOV1,2.1252,2.1254,1,1,669,801,2.12459725343
2021-09-07,780,HOV1,2.1212,2.1216,1,3,773,944,2.12294258475
2021-09-07,810,HOV1,2.1243,2.1247,4,2,786,1084,2.12119188192
2021-09-07,840,HOV1,2.1266,2.1269,1,4,790,997,2.12566549649
2021-09-07,870,HOV1,2.1223,2.1226,4,4,2030,2841,2.12218711721
2021-09-07,900,HOV1,2.1201,2.1205,2,3,327,439,2.12196583144
2021-09-07,930,HOV1,2.12,2.1202,4,2,150,191,2.12011675393
2021-09-07,960,HOV1,2.1204,2.121,2,2,273,466,2.12149399142
2021-09-07,990,HOV1,2.1225,2.1229,2,4,36,50,2.121498
2021-09-07,1020,HOV1,2.1224,2.123,1,1,,,
2021-09-07,-360,RBV1,2.147,2.15,2,1,0,0,
2021-09-07,-330,RBV1,2.1446,2.1478,1,1,51,68,2.14686470588
2021-09-07,-300,RBV1,2.144,2.1457,3,1,45,77,2.14735324675
2021-09-07,-270,RBV1,2.1467,2.1495,1,1,26,43,2.14810232558
2021-09-07,-240,RBV1,2.1468,2.1479,2,1,10,11,2.1483
2021-09-07,-210,RBV1,2.1492,2.1506,1,2,43,49,2.15055306122
2021-09-07,-180,RBV1,2.1483,2.1496,3,4,1,1,2.151
2021-09-07,-150,RBV1,2.1482,2.1497,2,2,6,8,2.1492625
2021-09-07,-120,RBV1,2.1527,2.1541,1,1,21,50,2.151842
2021-09-07,-90,RBV1,2.1539,2.1552,1,3,39,75,2.15502
2021-09-07,-60,RBV1,2.1547,2.1558,2,1,8,9,2.15463333333
2021-09-07,-30,RBV1,2.156,2.1565,1,1,30,30,2.15616333333
2021-09-07,0,RBV1,2.1564,2.1576,6,1,25,28,2.15650357143
2021-09-07,30,RBV1,2.1554,2.1561,2,3,14,14,2.15631428571
2021-09-07,60,RBV1,2.1551,2.1557,1,2,28,33,2.15738181818
2021-09-07,90,RBV1,2.1532,2.1543,2,1,19,21,2.15507619048
2021-09-07,120,RBV1,2.1618,2.1627,2,1,20,23,2.15943478261
2021-09-07,150,RBV1,2.1579,2.1587,1,1,25,30,2.16112
2021-09-07,180,RBV1,2.1562,2.1575,2,1,20,23,2.15637391304
2021-09-07,210,RBV1,2.15,2.1508,1,1,108,118,2.15184322034
2021-09-07,240,RBV1,2.1517,2.1528,2,2,64,77,2.15128311688
2021-09-07,270,RBV1,2.1516,2.1522,1,2,238,270,2.1499737037
2021-09-07,300,RBV1,2.1523,2.1531,1,2,92,106,2.1525009434
2021-09-07,330,RBV1,2.151,2.1519,2,2,56,63,2.15086349206
2021-09-07,360,RBV1,2.1432,2.1439,1,1,44,63,2.14494285714
2021-09-07,390,RBV1,2.1361,2.1367,1,1,285,389,2.13753830334
2021-09-07,420,RBV1,2.1334,2.1345,3,2,99,118,2.13775677966
2021-09-07,450,RBV1,2.1327,2.1333,2,1,178,222,2.1351
2021-09-07,480,RBV1,2.1312,2.1318,2,3,225,246,2.1335898374
2021-09-07,510,RBV1,2.1229,2.1235,1,1,998,1249,2.12098286629
2021-09-07,540,RBV1,2.1254,2.126,2,1,482,583,2.1261406518
2021-09-07,570,RBV1,2.1204,2.1207,3,1,1204,1509,2.12198316766
2021-09-07,600,RBV1,2.1395,2.1401,3,3,1376,1752,2.13528236301
2021-09-07,630,RBV1,2.142,2.1427,4,1,1385,1751,2.14345391205
2021-09-07,660,RBV1,2.1334,2.1339,5,3,973,1250,2.13696576
2021-09-07,690,RBV1,2.1353,2.1358,1,3,858,1142,2.13398301226
2021-09-07,720,RBV1,2.126,2.1268,4,2,468,584,2.13215428082
2021-09-07,750,RBV1,2.1285,2.129,2,2,650,872,2.13032591743
2021-09-07,780,RBV1,2.1245,2.1251,1,2,671,923,2.12560108342
2021-09-07,810,RBV1,2.1283,2.129,1,2,513,665,2.12534165414
2021-09-07,840,RBV1,2.1325,2.1328,1,2,649,792,2.13028787879
2021-09-07,870,RBV1,2.1305,2.1308,3,2,2326,3500,2.12917417143
2021-09-07,900,RBV1,2.1279,2.1283,2,1,327,471,2.12989065817
2021-09-07,930,RBV1,2.1281,2.1286,1,1,170,241,2.12802033195
2021-09-07,960,RBV1,2.1278,2.1284,1,4,91,167,2.12918562874
2021-09-07,990,RBV1,2.1296,2.13,2,3,74,114,2.12895701754
2021-09-07,1020,RBV1,2.1296,2.1311,4,3,,,
2021-09-08,-360,CLV1,68.36,68.39,2,5,1,2,68.37
2021-09-08,-330,CLV1,68.34,68.35,2,9,273,499,68.3526452906
2021-09-08,-300,CLV1,68.4,68.41,7,13,257,632,68.3836550633
2021-09-08,-270,CLV1,68.42,68.43,3,17,196,458,68.4192358079
2021-09-08,-240,CLV1,68.43,68.45,12,13,268,527,68.4518975332
2021-09-08,-210,CLV1,68.55,68.56,14,3,580,1148,68.5000696864
2021-09-08,-180,CLV1,68.55,68.56,15,2,716,1586,68.6194325347
2021-09-08,-150,CLV1,68.55,68.56,19,5,989,1772,68.5768115124
2021-09-08,-120,CLV1,68.6,68.61,24,2,749,1599,68.6029768605
2021-09-08,-90,CLV1,68.54,68.55,20,7,524,1156,68.5959861592
2021-09-08,-60,CLV1,68.48,68.5,16,22,1004,2028,68.4761143984
2021-09-08,-30,CLV1,68.4,68.41,8,7,935,1690,68.4711183432
2021-09-08,0,CLV1,68.41,68.42,3,27,512,922,68.3913340564
2021-09-08,30,CLV1,68.45,68.46,15,2,295,631,68.4384786054
2021-09-08,60,CLV1,68.46,68.47,10,10,304,575,68.4869217391
2021-09-08,90,CLV1,68.59,68.6,16,7,444,898,68.5346436526
2021-09-08,120,CLV1,68.81,68.82,14,11,1598,3521,68.7133314399
2021-09-08,150,CLV1,68.74,68.75,20,2,1606,3448,68.7941444316
2021-09-08,180,CLV1,68.85,68.86,7,18,1558,3096,68.8026647287
2021-09-08,210,CLV1,68.63,68.65,23,20,2347,4985,68.6906278837
2021-09-08,240,CLV1,68.67,68.68,7,7,2137,4477,68.7092673665
2021-09-08,270,CLV1,68.51,68.52,3,20,2535,4927,68.5750740816
2021-09-08,300,CLV1,68.57,68.58,4,21,2382,4553,68.6660860971
2021-09-08,330,CLV1,68.76,68.78,24,23,1331,2664,68.6798423423
2021-09-08,360,CLV1,68.96,68.97,7,43,2330,5067,68.8812137359
2021-09-08,390,CLV1,69.37,69.38,2,21,3982,9353,69.1672393884
2021-09-08,420,CLV1,69.22,69.24,28,26,2353,5591,69.3286066893
2021-09-08,450,CLV1,69.38,69.39,5,19,1781,4362,69.3054928932
2021-09-08,480,CLV1,69.19,69.2,7,30,1757,3878,69.3142392986
2021-09-08,510,CLV1,69.26,69.27,16,9,3335,6918,69.1787062735
2021-09-08,540,CLV1,69.36,69.37,18,7,2671,5463,69.3073311367
2021-09-08,570,CLV1,69.62,69.63,27,2,9642,22389,69.5261110367
2021-09-08,600,CLV1,69.38,69.4,20,25,7074,16147,69.429812349
2021-09-08,630,CLV1,69.42,69.43,3,26,6305,14555,69.3121525249
2021-09-08,660,CLV1,69.17,69.18,9,11,8903,19084,69.1553400755
2021-09-08,690,CLV1,69.34,69.35,10,20,6049,13293,69.2582298954
2021-09-08,720,CLV1,69.28,69.29,45,5,4627,10244,69.2516878173
2021-09-08,750,CLV1,69.35,69.36,17,9,3770,9009,69.3337551338
2021-09-08,780,CLV1,69.21,69.22,19,9,2909,6655,69.2908655147
2021-09-08,810,CLV1,69.03,69.04,60,4,4793,12161,68.9902063975
2021-09-08,840,CLV1,69.11,69.12,13,17,2358,5532,69.0455260304
2021-09-08,870,CLV1,69.32,69.33,10,36,7456,19422,69.2877036351
2021-09-08,900,CLV1,69.36,69.37,24,11,1568,4023,69.3399304002
2021-09-08,930,CLV1,69.32,69.33,21,20,740,1698,69.356024735
2021-09-08,960,CLV1,69.33,69.34,11,19,576,1224,69.3372875817
2021-09-08,990,CLV1,69.38,69.39,6,9,428,1045,69.3588038278
2021-09-08,1020,CLV1,69.39,69.4,2,1,,,
2021-09-08,-360,HOV1,2.1223,2.1243,1,1,0,0,
2021-09-08,-330,HOV1,2.121,2.1222,2,4,21,30,2.12186
2021-09-08,-300,HOV1,2.122,2.1224,1,3,13,18,2.12204444444
2021-09-08,-270,HOV1,2.1221,2.1228,2,1,31,34,2.12240882353
2021-09-08,-240,HOV1,2.123,2.1239,2,1,53,58,2.1237862069
2021-09-08,-210,HOV1,2.1247,2.1258,3,1,53,58,2.12463275862
2021-09-08,-180,HOV1,2.1255,2.1268,3,1,18,25,2.127896
2021-09-08,-150,HOV1,2.1257,2.1265,1,3,25,28,2.12652142857
2021-09-08,-120,HOV1,2.1276,2.1286,6,2,39,42,2.12697380952
2021-09-08,-90,HOV1,2.1263,2.1271,1,2,27,34,2.12778823529
2021-09-08,-60,HOV1,2.1252,2.1261,5,1,29,37,2.12535945946
2021-09-08,-30,HOV1,2.1219,2.1226,3,2,101,128,2.1252140625
2021-09-08,0,HOV1,2.1214,2.1219,1,1,42,54,2.1212
2021-09-08,30,HOV1,2.1219,2.1226,3,1,15,18,2.12217222222
2021-09-08,60,HOV1,2.1215,2.1223,4,1,18,22,2.12235909091
2021-09-08,90,HOV1,2.1248,2.1255,1,6,12,14,2.12361428571
2021-09-08,120,HOV1,2.1322,2.1327,1,2,29,33,2.12892424242
2021-09-08,150,HOV1,2.1295,2.13,5,1,68,78,2.13140384615
2021-09-08,180,HOV1,2.1326,2.1333,1,4,46,50,2.13119
2021-09-08,210,HOV1,2.1263,2.1267,1,1,103,119,2.12850168067
2021-09-08,240,HOV1,2.1274,2.1279,2,5,120,147,2.12729319728
2021-09-08,270,HOV1,2.1232,2.1236,1,2,203,235,2.12418851064
2021-09-08,300,HOV1,2.1241,2.1245,3,1,197,231,2.12654458874
2021-09-08,330,HOV1,2.1293,2.1298,2,2,150,174,2.1276045977
2021-09-08,360,HOV1,2.1324,2.1329,1,2,108,115,2.13141304348
2021-09-08,390,HOV1,2.1405,2.1409,1,1,259,311,2.13687266881
2021-09-08,420,HOV1,2.138,2.1384,2,1,190,214,2.14030654206
2021-09-08,450,HOV1,2.1428,2.1432,6,2,165,221,2.14029502262
2021-09-08,480,HOV1,2.1385,2.1389,4,1,296,366,2.14224535519
2021-09-08,510,HOV1,2.1396,2.14,2,2,729,861,2.13751033682
2021-09-08,540,HOV1,2.1414,2.1416,1,1,689,826,2.14089007264
2021-09-08,570,HOV1,2.1496,2.15,3,4,1335,1697,2.1460057749
2021-09-08,600,HOV1,2.1419,2.1423,1,1,1170,1568,2.14309795918
2021-09-08,630,HOV1,2.1423,2.1427,3,3,803,1021,2.1406165524
2021-09-08,660,HOV1,2.132,2.1322,1,2,1147,1464,2.13465075137
2021-09-08,690,HOV1,2.1347,2.1349,1,1,906,1115,2.13313560538
